CALL_ID,TIMESTAMP,CALL_LENGTH,PHONE_NUMBERS
BZAF2116,Mon Aug 26 09:52:18 EDT 2019,17,507-132-8463701|328-720-8900232
YHUT2910,Wed Mar 16 17:10:54 EDT 2016,14,118-337-8547928|706-949-1099427
DIHY9740,Tue Oct 07 09:56:52 EDT 2014,89,681-180-8003826|754-113-5403615|704-892-4874021
QOAT3961,Wed Nov 01 06:36:42 EDT 2017,16,285-396-1742882|732-416-7152635|498-391-4177942
NUCS1815,Sun Oct 28 06:33:35 EDT 2018,8,345-812-2248006|620-893-7971014|465-953-3169264
IIEC9966,Sat Mar 11 02:48:09 EST 2023,46,441-034-7979534|349-099-2598542|752-282-1089727
WOUB9505,Tue Jul 16 05:19:44 EDT 2019,3,896-537-8924708|211-580-2545055
VDFF8875,Sun Mar 06 20:15:02 EST 2016,13,295-379-0269047|612-509-0815260
SDYX9505,Sat Mar 19 07:39:52 EDT 2022,58,349-099-2598542|630-165-8902352|635-970-6207814
JVME9710,Mon Jun 12 03:46:44 EDT 2023,63,136-266-7636994|644-713-8994808|443-010-5573164
XTVU4343,Sat Nov 21 19:49:35 EST 2020,57,787-195-1260505|953-693-7282522|161-213-8909174
IPEL0828,Wed Apr 29 15:02:10 EDT 2015,9,957-441-9247134|924-732-2160316|147-524-1495836
QUBZ4416,Wed Jun 01 14:37:16 EDT 2016,23,279-836-3620116|016-618-8324830|893-368-5689556
GUPM5358,Thu Dec 18 09:55:23 EST 2014,4,117-391-4081406|026-766-5104220|452-117-2341198
ZVHL9341,Thu Apr 23 10:37:41 EDT 2020,79,941-663-7318613|972-830-5576041|423-352-3947315
OGOO2338,Tue Feb 26 04:14:27 EST 2019,47,309-249-5094888|199-528-3813845
DJZZ7403,Sun Mar 29 16:23:37 EDT 2015,69,202-424-3752635|600-036-4951450|354-699-5391815
IIRC9526,Mon Apr 13 17:03:17 EDT 2020,10,163-921-0110075|578-058-7494831|494-042-9595987
FNQZ7288,Sun Feb 01 00:07:37 EST 2015,90,238-653-0435865|123-466-0833894|349-292-6660085
ABJL6617,Sat Dec 15 21:48:54 EST 2018,85,254-823-6051595|733-457-1168407
GLQQ7443,Thu Sep 12 13:26:25 EDT 2019,58,115-088-8635217|951-479-9990210
IRUW9960,Thu Sep 09 23:55:09 EDT 2021,9,279-836-3620116|271-291-9002702
GGDJ6204,Thu Jun 09 14:17:04 EDT 2022,22,686-599-9789409|960-559-0493306
TGBL7076,Thu Dec 13 12:32:57 EST 2018,84,660-156-5406858|481-370-8952209|797-084-2580887
HWBM5798,Thu Dec 04 11:08:07 EST 2014,73,939-327-1937281|345-812-2248006|398-363-8983999
CMPT1088,Thu Apr 15 01:36:18 EDT 2021,30,384-132-8361201|398-363-8983999
OPLR6766,Sat Aug 22 11:23:53 EDT 2015,23,939-327-1937281|342-498-7082579|648-058-2586453
OFEJ0537,Mon Dec 11 15:07:59 EST 2017,1,577-142-2078360|612-509-0815260|010-195-8724704
WIBD6379,Tue Oct 02 09:18:36 EDT 2018,76,544-024-5294375|565-947-5467241
MMGH8265,Tue Mar 28 14:47:34 EDT 2023,52,238-491-4437749|625-324-9958257|419-360-3761205
LCDE8818,Thu Aug 23 02:14:48 EDT 2018,18,878-170-2505650|598-091-0268444
ZTIE3298,Sat Jul 26 22:26:10 EDT 2014,21,226-014-7268680|001-452-8079279
PBVP8977,Tue Dec 18 09:09:52 EST 2018,66,308-676-4349838|972-787-9838750|814-377-3703977
CYPI8097,Sun Dec 03 22:56:08 EST 2023,84,035-139-2198529|544-024-5294375|561-704-8369510
UAFL9741,Sat May 09 16:24:08 EDT 2015,27,912-308-1892935|742-365-1968386
FCRE7060,Fri Jun 02 02:54:39 EDT 2017,68,231-886-0789758|290-923-6621011|172-328-3841426
GFWQ3740,Sat Dec 30 21:01:22 EST 2017,38,721-233-0618375|073-216-8180986|850-944-0828186
KKMH2069,Mon Jun 22 01:27:48 EDT 2015,46,311-396-8662562|444-914-9432364
YSZX9572,Fri Mar 25 20:06:06 EDT 2016,53,664-768-4801583|584-671-8000598
XULT3704,Fri Oct 09 15:11:34 EDT 2015,83,161-816-1741421|878-170-2505650
LICG8754,Wed Oct 06 06:29:29 EDT 2021,14,433-468-8327093|906-024-6362410
DDOI7286,Mon May 28 19:54:52 EDT 2018,82,441-448-0495141|448-934-2626546
ATPB6424,Fri Nov 06 05:11:32 EST 2020,19,120-643-6150090|141-531-1419210|625-324-9958257
SRJI0476,Fri Oct 11 08:37:13 EDT 2019,22,769-223-8347890|243-474-2647724
RRNM4010,Fri Feb 17 03:50:49 EST 2017,66,895-173-2897471|244-105-2942543
IITU4502,Sun Jun 21 22:02:21 EDT 2020,66,465-953-3169264|774-066-1085525
QHTV5851,Wed Jun 03 10:07:21 EDT 2020,45,387-130-7370884|924-732-2160316|127-545-5992273
BPXB7048,Thu Oct 19 05:09:00 EDT 2017,83,361-306-3011223|221-566-9896519|446-695-2405414
NIZZ4435,Mon Dec 21 05:31:27 EST 2020,60,430-748-1244915|178-649-3962817|839-118-3082860
QACV1235,Thu May 27 14:36:53 EDT 2021,51,673-928-1120014|591-362-0570756|710-574-2640586
JAUQ6488,Wed Jul 30 16:01:15 EDT 2014,41,888-030-6928613|687-243-1344233|973-007-7410191
EJVI6948,Fri Oct 21 12:43:37 EDT 2016,56,772-534-8312578|959-629-7425385
MQOJ6780,Wed Jul 03 02:22:09 EDT 2019,70,255-816-5861264|248-477-5711840
YWSG6912,Wed Aug 02 19:12:12 EDT 2023,59,387-147-4806002|840-606-3036685|728-761-5724922
CQDL5722,Sat Jun 24 19:11:38 EDT 2023,28,255-753-1260456|359-083-4926638
TQJA4903,Wed Apr 19 09:18:37 EDT 2023,8,644-616-1005102|761-631-8714861|827-322-5161606
QDGN1774,Thu Apr 14 02:35:31 EDT 2022,2,780-191-3364230|806-083-5925870|645-173-5332972
USOW2846,Tue Jul 09 06:04:55 EDT 2019,75,632-913-7245056|315-375-0552627|211-580-2545055
FCOF6373,Thu May 10 23:47:48 EDT 2018,69,816-023-0071593|930-834-5100999
WDGU3181,Sun Oct 07 02:57:17 EDT 2018,40,562-243-8216952|095-747-2726102
XDQT9415,Sat Nov 22 09:07:56 EST 2014,18,612-509-0815260|723-307-5864488
CKEA1798,Tue Jun 09 01:37:48 EDT 2020,4,183-228-6069730|302-710-1324373
UETN9624,Thu Dec 15 18:15:57 EST 2016,28,356-398-5989604|681-180-8003826|729-257-4049988
CMMQ6818,Tue Dec 26 16:58:55 EST 2023,11,973-954-8481444|110-574-7113440|293-609-8377248
UVAW9553,Wed May 09 02:44:11 EDT 2018,60,595-400-8221561|700-256-7559833|973-954-8481444
XRFW2335,Sun Jan 21 09:01:40 EST 2018,73,048-880-5236684|587-148-9582980
GCUO1376,Wed Dec 08 20:08:50 EST 2021,39,265-382-7546758|550-379-5200344
EVNB6179,Sun Dec 18 13:44:04 EST 2022,52,446-726-9805358|842-553-9046000
AIRU4576,Thu Nov 19 23:13:59 EST 2015,48,209-469-5364195|592-189-0641106
TCHP4341,Sun Apr 14 17:37:22 EDT 2019,89,633-055-0450290|820-980-3979732
TVMY6852,Tue Mar 14 01:50:12 EDT 2023,22,697-650-6137663|357-430-2677101|127-545-5992273
CJZE0647,Sun Jun 30 07:26:15 EDT 2019,35,643-425-5084563|420-321-7192595|481-526-2297274
RIIS2741,Sun Feb 13 23:22:29 EST 2022,88,054-524-0716510|228-614-3438584|830-371-3949978
EJHK8744,Mon Dec 02 18:13:52 EST 2019,79,968-966-1856305|211-771-2733215|123-466-0833894
DEWA8396,Sun Nov 30 06:41:00 EST 2014,2,548-553-2603204|481-611-1255138|291-966-1144329
YCGR0854,Wed Jan 11 00:57:45 EST 2023,80,188-121-9259796|857-367-5843418|869-551-5906695
SYMV8810,Tue Sep 09 07:48:54 EDT 2014,3,454-565-9701312|294-287-6510883
RJDV2057,Tue Mar 22 15:57:31 EDT 2022,13,840-606-3036685|503-907-3618011|270-524-2501641
MBVZ1574,Wed Jan 31 05:47:00 EST 2024,51,325-577-1487789|361-306-3011223|575-487-7843511
ALRA8266,Sun Aug 30 16:13:22 EDT 2020,24,590-930-8542467|869-551-5906695
IQEK5044,Sat Sep 20 03:32:58 EDT 2014,77,143-125-2673333|217-142-9474449
QGWI2185,Fri Feb 05 15:19:47 EST 2021,67,357-430-2677101|690-781-8143250
ZKAT5180,Fri Oct 20 05:24:45 EDT 2017,49,279-309-4113840|774-066-1085525
LCLL6182,Wed Oct 12 04:10:55 EDT 2016,33,385-581-4304034|075-688-9312856
OLYF3052,Wed Mar 06 06:16:34 EST 2019,26,420-513-3866004|872-209-5380921|927-414-7286857
XJTK5438,Fri Jan 29 06:25:34 EST 2021,60,667-877-4407861|943-103-9270719
WRFO2104,Sun Feb 09 16:18:32 EST 2020,75,623-161-5277491|516-261-4113190
AWTD2185,Mon Aug 07 01:14:09 EDT 2023,1,186-023-0900095|690-686-2897463|851-374-1866198
TWPU4946,Wed Dec 09 02:40:54 EST 2015,20,166-487-5231694|739-083-2662426
SMKO3353,Tue Jun 15 14:38:56 EDT 2021,33,735-807-9678616|656-165-3486796
KAEO9288,Wed Nov 26 07:09:45 EST 2014,18,243-820-0398871|370-445-5864434
NKHC3445,Sun Jun 12 00:26:48 EDT 2016,58,008-208-6391504|619-677-4939721|843-069-1230263
ZRWV7045,Fri Jan 25 07:03:46 EST 2019,58,012-915-9318756|967-304-3596592
MILA0899,Sun Sep 05 15:30:30 EDT 2021,21,172-940-6113483|211-580-2545055
WFZO7917,Tue Jul 24 15:29:19 EDT 2018,21,876-975-0540829|841-952-4556341
LTWY3934,Mon May 09 01:59:43 EDT 2022,85,621-606-5173644|359-083-4926638
GPQL7154,Wed Jun 03 15:41:32 EDT 2020,87,507-132-8463701|830-371-3949978
RYVH6742,Fri May 15 08:54:50 EDT 2015,11,195-505-7290804|398-363-8983999
TDOZ4837,Wed Jan 25 15:46:11 EST 2023,88,342-976-4633093|505-129-2118928
ITVG7344,Sun Jun 18 19:15:40 EDT 2017,49,007-894-8187844|698-803-6653401
BGYX5465,Tue Feb 11 09:59:46 EST 2020,2,900-887-5675542|972-830-5576041
CKIP2729,Fri Mar 15 19:20:24 EDT 2019,72,161-816-1741421|900-887-5675542
ORQJ5395,Tue Aug 14 07:15:52 EDT 2018,3,357-430-2677101|503-907-3618011
LGNR7937,Thu Jun 22 17:24:50 EDT 2017,90,084-846-0607274|604-709-5932561
VPWR5416,Mon Jun 17 20:10:22 EDT 2019,53,172-940-6113483|010-196-2686151
ASZB1720,Tue Oct 20 12:21:23 EDT 2020,64,529-157-7268043|265-245-1186095|928-719-1709826
JARF0179,Tue Jul 28 20:59:21 EDT 2020,28,238-491-4437749|391-764-8428035|943-103-9270719
MNMG0986,Fri Feb 12 06:45:25 EST 2016,90,293-609-8377248|123-466-0833894|399-332-8341133
MIKD0349,Sat Oct 31 08:37:32 EDT 2015,3,510-796-1408698|604-676-2447631|598-091-0268444
FYTP2691,Wed Jan 03 13:21:11 EST 2024,73,454-565-9701312|001-541-3117042|256-163-2415479
YQTT0042,Wed Sep 17 06:32:20 EDT 2014,5,260-963-9144624|373-648-5832040
CETX7682,Sun May 19 00:04:07 EDT 2019,33,805-426-9104736|972-787-9838750|073-216-8180986
RVZW5236,Sat Apr 04 22:42:27 EDT 2020,82,824-886-9101663|395-907-5781904|118-100-8775629
EOGE1475,Mon Jul 24 15:16:10 EDT 2017,68,532-163-3389732|973-954-8481444|270-524-2501641
PUKH2255,Sat Feb 08 08:13:16 EST 2020,87,942-640-1078597|761-365-4366147|151-081-4150275
DSKC5315,Mon Aug 07 21:50:41 EDT 2017,3,955-908-9040270|587-155-7148983|705-688-1902734
VMMV6574,Fri Dec 09 06:58:53 EST 2016,53,197-084-5651691|457-750-2706028|116-739-6478981
LSNZ9302,Wed Jun 06 02:54:20 EDT 2018,87,209-469-5364195|392-864-1059605|586-266-8804353
LKTW8742,Fri Sep 27 14:12:50 EDT 2019,8,255-753-1260456|667-877-4407861|028-244-8436896
YBIU9215,Mon Aug 27 09:17:42 EDT 2018,64,578-058-7494831|621-617-0305182
XUGM3418,Sun May 26 08:05:49 EDT 2024,60,048-880-5236684|178-213-2646672|248-477-5711840
EITM2523,Fri Mar 19 20:44:54 EDT 2021,27,049-190-1085565|843-069-1230263|916-770-6729530
UYFJ4008,Sat Jun 04 05:53:53 EDT 2016,17,936-435-4430165|928-639-5581068
REWJ1634,Sat Jul 24 07:04:00 EDT 2021,19,623-161-5277491|486-426-8923783
EKXE6612,Tue Oct 28 06:59:03 EDT 2014,64,340-085-5540237|392-864-1059605
UXIE0768,Sat Sep 26 10:52:44 EDT 2015,80,722-454-6085709|352-523-7262822
ZLMJ1960,Fri Feb 02 02:28:43 EST 2018,81,441-448-0495141|234-201-2944108
ACWD7422,Sun Aug 24 00:41:46 EDT 2014,43,815-174-0222500|203-508-4033460
BLUA3969,Thu Nov 02 08:21:35 EDT 2023,24,895-134-3947025|107-562-0476075|895-553-6190494
OMUD4357,Tue Oct 06 04:06:42 EDT 2015,41,213-206-9988469|921-853-5033657
PSYI3290,Sat Nov 05 13:04:59 EDT 2016,61,587-155-7148983|830-371-3949978
FZBQ6937,Tue Jun 16 22:59:15 EDT 2015,40,342-498-7082579|355-856-0579661|761-365-4366147
RRJN5762,Tue Aug 22 01:30:31 EDT 2017,78,920-031-5099913|620-893-7971014|243-820-0398871
ORWA6722,Sun Jul 30 22:29:22 EDT 2017,70,452-593-3055080|723-307-5864488|645-173-5332972
KNBU8435,Sun Sep 27 08:30:28 EDT 2020,43,329-314-4474838|398-760-2579395
MPMK3595,Thu May 18 06:11:08 EDT 2023,59,655-582-6985519|777-119-8959266|040-776-8008058
NYQC7393,Mon Dec 14 19:04:40 EST 2020,74,657-255-7265917|860-725-7217801
NZKH6562,Tue Jul 03 12:37:49 EDT 2018,6,250-522-3265169|050-928-7455208|912-219-3430866
VEKD4151,Sat Jun 27 01:44:41 EDT 2020,37,828-190-8679105|195-505-7290804
WLPU9107,Fri Sep 03 23:29:17 EDT 2021,60,648-058-2586453|232-251-1506303|107-319-8449693
EMJS0959,Sun Oct 01 21:48:20 EDT 2017,84,529-113-0462323|115-088-8635217
LRLX9782,Mon Mar 11 14:18:28 EDT 2019,53,141-841-2269663|657-745-2650032|950-777-9186012
EMQL6911,Sun Feb 13 04:03:00 EST 2022,84,516-912-4454513|087-032-7522846|481-526-2297274
XIQN6512,Sat Dec 19 08:51:13 EST 2020,34,828-181-8061728|584-617-3010922
SSQF8352,Wed Jan 27 13:53:44 EST 2016,53,240-274-2998407|781-586-9263891|571-550-7046725
WVGB9724,Thu Jun 29 08:45:11 EDT 2017,10,919-283-9784441|178-213-2646672
OMFE4788,Mon Jan 25 05:03:32 EST 2021,51,926-937-3790448|770-852-4577419
TMZH2945,Sun Feb 08 05:39:08 EST 2015,80,275-356-2063430|969-452-3689174|815-174-0222500
DJLU0784,Fri Apr 02 09:46:40 EDT 2021,14,035-139-2198529|705-688-1902734
YIEQ2659,Fri Oct 24 09:53:47 EDT 2014,19,859-801-2538463|378-500-0311680
QEKY1937,Wed May 27 07:13:44 EDT 2020,19,525-325-3881612|725-111-7974389|895-553-6190494
BXXR8810,Mon Jul 31 05:36:07 EDT 2017,42,529-157-7268043|465-953-3169264
OMID7122,Thu Aug 24 03:01:30 EDT 2023,26,645-173-5332972|254-527-2241884
VNKE5726,Tue Feb 19 14:31:59 EST 2019,42,609-706-9624807|882-013-4371265|770-852-4577419
PYUF0871,Fri May 05 08:01:35 EDT 2017,64,143-125-2673333|211-580-2545055
LMVU8106,Sat Aug 30 23:49:04 EDT 2014,30,040-072-6129292|692-649-1322619
FLHF4473,Thu Jan 27 15:39:00 EST 2022,28,188-121-9259796|034-301-8967966
NHHZ4441,Fri May 12 07:04:55 EDT 2017,15,072-974-3856975|233-108-6596962
KGRN0968,Sat May 26 12:48:56 EDT 2018,36,934-034-5819604|293-609-8377248|367-185-3192504
PEFD0349,Sun Mar 01 08:42:22 EST 2015,8,727-741-6981386|705-721-4959002|584-671-8000598
XESL8480,Mon Nov 19 21:47:52 EST 2018,6,395-907-5781904|061-554-8791140
QFLB6775,Fri Jun 07 20:08:23 EDT 2019,73,827-322-5161606|075-071-3529933|858-268-6386518
ROPE1862,Tue Aug 22 06:02:29 EDT 2017,9,527-230-8895970|452-117-2341198
WRPF7422,Tue Jun 02 03:37:30 EDT 2015,68,643-666-9997775|397-898-1003127
RYLP5328,Mon Mar 11 20:35:06 EDT 2019,43,538-884-2730081|941-663-7318613|972-830-5576041
UTRS9034,Wed May 04 03:04:48 EDT 2022,63,510-796-1408698|732-416-7152635|506-467-5635278
BVVR3149,Wed Nov 13 23:27:13 EST 2019,52,380-860-4412590|170-493-7021323
SRPD1323,Wed May 24 17:11:59 EDT 2017,35,428-234-8426066|486-426-8923783
XUSU8383,Thu Jan 14 10:16:30 EST 2016,67,850-331-2578536|887-835-2813829|822-778-3779269
PKJX9431,Sat Jan 16 22:20:08 EST 2016,54,035-189-5996370|357-430-2677101|584-617-3010922
OGVN8630,Tue Sep 26 22:33:22 EDT 2017,7,416-471-5521427|311-396-8662562|937-864-3059498
OVRQ7584,Wed Dec 23 06:55:30 EST 2015,22,043-823-1933707|316-744-9673621
FAFY0988,Sat Jul 02 10:34:17 EDT 2022,18,503-439-4713493|729-257-4049988|649-599-0418463
UEJC0493,Wed Jan 18 16:02:20 EST 2023,25,458-616-8853466|944-475-3580932
JEFC4729,Mon May 18 11:38:45 EDT 2020,79,828-190-8679105|386-600-4873647
QLCF1512,Tue Oct 10 05:43:53 EDT 2017,29,117-391-4081406|524-758-5715257|571-762-4566371
HIRI0103,Wed Mar 14 18:42:19 EDT 2018,29,474-313-3724624|337-430-2378926
BPRU8803,Mon May 13 01:46:06 EDT 2024,85,611-954-0563905|420-321-7192595|400-546-5384164
KVSR5917,Fri Feb 04 20:13:04 EST 2022,87,514-023-8667989|936-435-4430165|422-266-5294762
PNSY4333,Wed May 26 19:04:05 EDT 2021,14,469-884-5432853|705-721-4959002
VERO9375,Wed Mar 18 21:54:13 EDT 2015,89,228-283-0959866|122-249-2121258|619-677-4939721
OLHL5210,Fri Jun 12 00:07:59 EDT 2020,49,466-592-3398302|827-322-5161606|830-003-8036447
BWDH6009,Fri Jun 12 04:36:55 EDT 2015,50,339-908-2718712|847-239-9458281|779-437-6448306
EIAA7730,Thu Oct 11 16:04:13 EDT 2018,88,489-653-4392411|144-728-7724939
CPUG3401,Fri Mar 22 20:40:44 EDT 2024,27,723-699-4894654|466-350-8523848
HETI8622,Wed Sep 29 06:05:16 EDT 2021,26,122-249-2121258|800-881-2505653|643-425-5084563
MSAP1682,Mon Jun 22 12:28:59 EDT 2020,8,794-298-5863728|759-856-3500956|270-809-7555521
BZIU4253,Sat Aug 22 21:53:35 EDT 2015,4,380-860-4412590|374-174-2699629|710-574-2640586
XLXJ8868,Sat Feb 24 09:51:49 EST 2024,41,209-469-5364195|627-644-0096243|287-028-4641226
ZFIW8100,Wed Apr 06 05:07:52 EDT 2022,86,215-098-8280022|143-125-2673333
CBUB1292,Mon Jun 27 07:53:04 EDT 2022,65,972-787-9838750|084-739-0128559
NVYM7254,Fri Dec 06 08:22:18 EST 2019,43,886-578-3706373|147-803-3331093|872-335-2068744
ZBML6694,Mon Oct 20 02:04:13 EDT 2014,36,186-023-0900095|258-007-5743536|530-190-9190609
HGIO4199,Tue May 07 19:31:01 EDT 2019,68,623-161-5277491|232-251-1506303|107-319-8449693
ZRZK7661,Sun Apr 05 22:53:32 EDT 2020,5,254-823-6051595|415-478-4435800
LZLA9100,Fri Sep 22 17:46:11 EDT 2017,15,710-695-5978220|373-648-5832040
